Name,Address,Description,More_info,Instagram,Facebook,LinkedIn
FlughafenMünchen/MunichAirport,"85356 München-Flughafen, Germany",The Bavarian air traffic hub is Germany's second biggest airport and provides as a "full-service operator" services in every area of airport management.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flughafen-m-nchen-munich-airport--1146362,https://www.instagram.com/munich_airport/,https://www.facebook.com/flughafenmuenchen,https://de.linkedin.com/company/munich-airport
FlughafenNürnbergGmbH,"90411 Nürnberg, Germany",We are the gateway to the world for the Nuremberg Metropolitan Region.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flughafen-n-rnberg-gmbh--1015847,https://www.instagram.com/airport_nue,https://www.facebook.com/airportnue,https://www.linkedin.com/company/flughafen-n%C3%BCrnberg-gmbh/
FlughafenPaderborn/Lippstadt,"33142 Büren, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flughafen-paderborn-lippstadt--1015849,https://www.instagram.com/airport_nue,https://www.facebook.com/airportnue,https://www.linkedin.com/company/flughafen-n%C3%BCrnberg-gmbh/
StuttgartAirport,"70629 Stuttgart, Germany",the fairport steht für Beständigkeit. Dauerhaft einer der leistungsstärksten und nachhaltigsten Flughäfen in Europa zu sein – dieser Mission hat sich der Stuttgart Airport bereits vor über zehn Jahren verschrieben und hält weiter an ihr fest.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/stuttgart-airport--1038847,https://www.instagram.com/stuttgartairport/,https://www.facebook.com/FlughafenStuttgart,https://www.linkedin.com/company/stuttgar_airport/
FlughafenWienAG,"1300 Wien-Flughafen, Austria",Flughafen Wien AG -  eine der wichtigsten Drehscheiben zu den florierenden Destinationen Mittel- und Osteuropas.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flughafen-wien-ag--1015852,https://www.instagram.com/stuttgartairport/,https://www.facebook.com/FlughafenStuttgart,https://www.linkedin.com/company/stuttgar_airport/
flydubai,"000000 Dubai, United Arab Emirates","From its home in Dubai, flydubai has created a network of more than 125 destinations served by a fleet of 85 aircraft. Since commencing operations in June 2009,",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flydubai--1207717,https://www.instagram.com/flydubai/,https://www.facebook.com/flydubai/,https://www.linkedin.com/company/flydubai/
FlyingDoctorsSocietyOfAfrica,"P.O Box 15506 Arusha, Tanzania","Get a peace of mind, get your Flying doctors membership when you are visiting East Africa",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flying-doctors-society-of-africa--1206827,https://www.instagram.com/fdsa_tz/,https://www.facebook.com/FDSAtz,https://www.linkedin.com/company/flydubai/
FlyNamibia,"0 Windhoek, Namibia","FlyNamibia is an independent airline that prides itself in connecting people through local and regional flights, whether for business or travel purposes. Born from an immense passion for aviation and our home country‚ FlyNamibia aims to be an airline that the nation can be proud of.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/fly-namibia--1015871,https://www.instagram.com/flynamibia_magazine/,https://www.facebook.com/flynamibia2021/,https://na.linkedin.com/company/flywestair
flynas,"11666 Riyadh, Saudi Arabia","flynas, the Saudi air carrier and the leading low-cost airline in the Middle East with 64 aircraft, operating more than 1500 weekly flights to 70 domestic and international destinations.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flynas--1207923,https://www.instagram.com/flynamibia_magazine/,https://www.facebook.com/flynas/,https://www.linkedin.com/company/flynas/
FLYONE,"MD-2026 Chi?inau, Moldova",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flyone--1207211,https://www.instagram.com/flynamibia_magazine/,https://www.facebook.com/flynas/,https://www.linkedin.com/company/flynas/
FlyOverIceland,"101 Reykjavík, Iceland","FlyOver Iceland utilizes state-of-the-art technology to give you the feeling of flight to see the unseen iceland. We are fully indoors, located in Reykjavík, and open year-round.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flyover-iceland--1208851,https://www.instagram.com/flyovericeland/,https://www.facebook.com/FlyOverIceland,https://www.linkedin.com/company/29025193/admin/feed/posts/
FLYRforHospitality,"EC2A 4EG London, United Kingdom","Unlock the power of AI for enhanced revenue management, through next-level decision intelligence and business insights. Empower real-time optimal commercial decisions for hospitality operators.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flyr-for-hospitality--1015882,https://www.instagram.com/flyovericeland/,https://www.facebook.com/FlyOverIceland,https://www.linkedin.com/company/flyrhospitality
Flywire,"02111 Boston, United States of America","As the travel industry digitizes and evolves, so does the complexity of running your business. Flywire is a global payments company that provides your customers with a secure and streamlined way to pay, so you can focus on what you do best - building unforgettable experiences.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/flywire--1205036,https://www.instagram.com/insideflywire/,https://www.facebook.com/Flywire,https://www.linkedin.com/company/flywire
FNFKoreatravel&DMC,"04031 Seoul, South Korea","?? ??? ?? ??????. 
-Incentive tour
-MICE 
-DMZ tour
-Private
-Architecture tour
? ?? ???? ??? ??? ?? ??? FNF Korea ? ?? ?? ? ????.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/fnf-korea-travel-dmc--1015894,https://instagram.com/korea_trip_fnf?igshid=ZDdkNTZiNTM=,https://www.facebook.com/profile.php?id=100009357758040&mibextid=ZbWKwL,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
FocusAsia,"80804 München, Germany","Your DMC and Travel partner for Vietnam, Cambodia, Lao, Indonesia, Thailand, Myanmar, Malaysia, Philippines,
Singapore and Japan",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/focus-asia--1015902,https://instagram.com/korea_trip_fnf?igshid=ZDdkNTZiNTM=,https://www.facebook.com/profile.php?id=100009357758040&mibextid=ZbWKwL,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
FocusAsiaJapan,"100-0011 Tokyo, Japan",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/focus-asia-japan--1206235,https://instagram.com/korea_trip_fnf?igshid=ZDdkNTZiNTM=,https://www.facebook.com/profile.php?id=100009357758040&mibextid=ZbWKwL,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
FocusTravelCo.Ltd,"100000 Hanoi, Vietnam",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/focus-travel-co-ltd--1015913,https://instagram.com/korea_trip_fnf?igshid=ZDdkNTZiNTM=,https://www.facebook.com/profile.php?id=100009357758040&mibextid=ZbWKwL,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
Odzala-Kokoua-LossiFoundation,"62 Brazzaville, Congo - Brazzaville","Come and discover this jewel of biodiversity, with a unique botanical diversification, home to the largest remaining population of gorillas in the western plains, as well as the largest concentration of forest elephants in Africa.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/odzala-kokoua-lossi-foundation--1206823,https://www.instagram.com/fondationodzalakokoualossi/?next=%2Fhwalshak%2Ffeed%2F&hl=fr,https://m.facebook.com/photo.php?fbid=340982291909295&set=pcb.341019435238914&type=3&__tn__=HH-R&eid=ARDmDFoAbbG9mnXv0atYx7hpFKB5d0Orz83ElTrLMkWumflYKSqd0KWrpRGT_PFyJ__3OOS0U1pzCmdo,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
DMODOLOMITIBELLUNESITHEMOUNTAINSOFVENICE,"32100 BELLUNO, Italy","DOLOMITI PATRIMONIO MONDIALE UNESCO, CORTINA, CADORE, AURONZO MISURINA, TRE CIME DI LAVAREDO, VAL DI ZOLDO, VALCOMELICO, BELLUNO, . SPORT, CULTURA, ESPERIENZE, ESTATE, INVERNO, AUTUNNO",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/dmo-dolomiti-bellunesi-the-mountains-of-venice--1012265,https://www.instagram.com/fondationodzalakokoualossi/?next=%2Fhwalshak%2Ffeed%2F&hl=fr,https://m.facebook.com/photo.php?fbid=340982291909295&set=pcb.341019435238914&type=3&__tn__=HH-R&eid=ARDmDFoAbbG9mnXv0atYx7hpFKB5d0Orz83ElTrLMkWumflYKSqd0KWrpRGT_PFyJ__3OOS0U1pzCmdo,https://www.linkedin.com/in/fnf-korea-suzy-ab480524b
FootprintTravel,"10000 Hanoi, Vietnam, Vietnam","Footprint Travel expertise is in creating custom-made cultural, specialist, adventure and activity tours across Vietnam and Indochina Travel.

Our mission is to",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/footprint-travel--1206147,https://www.instagram.com/footprint.vn/,https://www.facebook.com/footprint.vn,https://www.linkedin.com/company/footprint-vietnam-travel/
ForestersArmsHotel,"H115 Mhlambanyatsi, Eswatini","The Foresters Arms Country Hotel is situated in lovely mountain countryside near Mbabane, ideally placed for exploring all the attractions of this majestic King",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/foresters-arms-hotel--1016000,https://www.instagram.com/footprint.vn/,https://www.facebook.com/ForestersArmsHotel/,https://www.linkedin.com/company/footprint-vietnam-travel/
FORMENTERA,"07860 Sant Francesc Xavier, Formentera, Spain","Formentera is an oasis of tranquility, its people are charming and hospitable, its atmosphere is incomparable and its crystal clear, turquoise waters are reminiscent of tropical climes. Would you like to get to know it?",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/formentera--1016015,https://www.instagram.com/visitformentera/,https://www.facebook.com/turismoformentera/,https://www.linkedin.com/company/footprint-vietnam-travel/
FormulaGroup,"110065 New Delhi, India","Since 2004, Formula Group has been providing High-Quality Travel experiences to global tourists visiting INDIA. As a leading IATA travel company, The Travel Formula curates mesmerizing travel experiences for travelers showcasing Indian heritage, diversity  & culture. With expertise in inbound and bu",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/formula-group--1207411,https://www.instagram.com/formula_travel/?hl=en,https://www.facebook.com/travelformula,https://www.linkedin.com/company/formula-group/
For-Sight,"EH3 6NL Edinburgh, United Kingdom","For-Sight's CRM and Marketing platform empowers your hotel, turning guest interactions into robust and foolproof marketing campaigns and revenue growth.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/for-sight--1204738,https://www.instagram.com/formula_travel/?hl=en,https://www.facebook.com/travelformula,https://www.linkedin.com/company/for-sight/
"FortMyers-Islands,BeachesandNeighborhoods","33901 Fort Myers, United States of America",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/fort-myers-islands-beaches-and-neighborhoods--1016036,https://www.instagram.com/formula_travel/?hl=en,https://www.facebook.com/travelformula,https://www.linkedin.com/company/for-sight/
ColomboFortHotels,"00100 Colombo 01, Sri Lanka",Your gateway for an inspired stay.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/colombo-fort-hotels--1206248,https://www.instagram.com/clubpalmbay.sl/,https://www.facebook.com/clubpalmbaymarawila,https://www.linkedin.com/company/fortresorts/
FortunaToursDMC,"88000 Mostar, Bosnia & Herzegovina","Fortuna Tours DMC for Bosnia and Herzegovina and Western Balkan area offering complete tourist services such as hotel accomodation, transfers, guide service in many different languages, entrances to museums, restaurants etc.
Fortuna Tours DMC is member of IATA, Lufthansa City Center, UHPA and RDA.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/fortuna-tours-dmc--1016048,https://www.instagram.com/clubpalmbay.sl/,https://www.facebook.com/fortuna.ba,https://www.linkedin.com/company/fortunatoursdmc/
forumandersreisene.V.,"20457 Hamburg, Germany",We are a German association for sustainable tourism. Over 100 tour operators are our members.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/forum-anders-reisen-e-v--1016053,https://www.instagram.com/forumandersreisen/,https://www.facebook.com/forumandersreisen/,https://www.linkedin.com/company/fortunatoursdmc/
ForYouTravelGmbH,"40721 Hilden, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/for-you-travel-gmbh--1015974,https://www.instagram.com/forumandersreisen/,https://www.facebook.com/forumandersreisen/,https://www.linkedin.com/company/fortunatoursdmc/
Fothergill,"000000 Kariba, Zimbabwe","On the shores of Lake Kariba, within the Matusadona National Park in Zimbabwe, rests our magical oasis of Fothergill Island.  A place where travel dreams, rich African traditions, and colourful history combine to form a safari experience like no other.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/fothergill--1016077,https://www.instagram.com/forumandersreisen/,https://www.facebook.com/forumandersreisen/,https://www.linkedin.com/company/fortunatoursdmc/
FourElementsHotelAmsterdam,"1087 HJ Amsterdam, Netherlands",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/four-elements-hotel-amsterdam--1205296,https://www.instagram.com/forumandersreisen/,https://www.facebook.com/forumandersreisen/,https://www.linkedin.com/company/fortunatoursdmc/
DHotelsSrl,"31100 TREVISO, Italy","Four Points by Sheraton Venice Mestre, strategically located in the commercial area of Mestre, has been totally renovated in 2017 and features Italian design fu",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/d-hotels-srl--1207300,https://www.instagram.com/forumandersreisen/,https://www.facebook.com/forumandersreisen/,https://www.linkedin.com/company/fortunatoursdmc/
FOURSEASONSHOTEL-AMATHUSBEACHHOTEL,"4532 Limassol, Cyprus","Our company operates two 5-star properties in Limassol: the prestigious independently owned and operated Four Seasons Hotel and the Amathus Beach Hotel, a proud member of the 'Leading Hotels of the World', offering impeccable facilities and world class hospitality and service.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/four-seasons-hotel-amathus-beach-hotel--1206387,https://www.instagram.com/fourseasonscyprus/,https://www.facebook.com/fourseasonscyprus,https://www.linkedin.com/company/fortunatoursdmc/
FoxesSafariCamps,"Dar Es Salaam Dar es Salaam, Tanzania","Celebrating 40 years of Southern and Western Tanzanian Safaris – Still Family Owned, Still Family Run. The Fox Family have grown up embarking on adventures, exploring the wilderness, and supporting Southern Tanzania - the place we call home.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/foxes-safari-camps--1206607,https://www.instagram.com/foxessafaricamps/,https://www.facebook.com/FoxesSafariCampsTanzania/,https://www.linkedin.com/company/fortunatoursdmc/
